inicio,fin,grupo,sector,subsector,producto,tipo,subtipo,posicion,categoria,precio,year,day,month_day,week,month
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,SIN ESPECIFICAR,Agricultor,I,0.36,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,SIN ESPECIFICAR,Agricultor,II,0.42,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,SIN ESPECIFICAR,Subasta,NA,0.34,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,VERDE,Agricultor,I,1,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,VERDE,Agricultor,II,0.33,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,VERDE,Subasta,NA,1.05,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,DULCE CONICO,SIN ESPECIFICAR,Agricultor,I,1.42,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,DULCE CONICO,SIN ESPECIFICAR,Agricultor,II,0.49,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,ITALIANO,SIN ESPECIFICAR,Agricultor,I,1.58,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,ITALIANO,SIN ESPECIFICAR,Agricultor,II,1.1,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,ITALIANO,SIN ESPECIFICAR,Subasta,NA,1.73,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,ROJO,Agricultor,I,1.13,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,ROJO,Agricultor,II,0.39,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,ROJO,Subasta,NA,1.23,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,SIN ESPECIFICAR,Agricultor,I,0.95,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,SIN ESPECIFICAR,Agricultor,II,0.28,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,SIN ESPECIFICAR,Subasta,NA,1.09,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,VERDE,Agricultor,I,1.12,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,VERDE,Agricultor,II,0.44,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,LAMUYO,VERDE,Subasta,NA,1.22,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,I,1.6,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,II,0.3,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,SNACK,SIN ESPECIFICAR,Agricultor,I,1.78,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,SNACK,SIN ESPECIFICAR,Agricultor,II,0.37,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Sandía,NA,NA,Mercas,NA,1.53,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,NA,NA,Mercas,NA,1.19,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,ASURCADO,SIN ESPECIFICAR,Agricultor,I,1.36,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,ASURCADO,SIN ESPECIFICAR,Agricultor,II,0.66,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,ASURCADO,SIN ESPECIFICAR,Subasta,NA,1.05,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,LARGA VIDA,SIN ESPECIFICAR,Agricultor,I,0.69,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,LARGA VIDA,SIN ESPECIFICAR,Agricultor,II,0.31,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,LARGA VIDA,SIN ESPECIFICAR,Subasta,NA,0.62,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,LISO,SIN ESPECIFICAR,Agricultor,I,0.74,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,LISO,SIN ESPECIFICAR,Agricultor,II,0.77,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,LISO,SIN ESPECIFICAR,Subasta,NA,0.87,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,I,0.81,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,II,0.38,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,PERA,SIN ESPECIFICAR,Agricultor,I,0.63,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,PERA,SIN ESPECIFICAR,Agricultor,II,0.43,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,PERA,SIN ESPECIFICAR,Subasta,NA,0.66,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,RAMA,SIN ESPECIFICAR,Agricultor,I,0.7,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,RAMA,SIN ESPECIFICAR,Agricultor,II,0.38,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,RAMA,SIN ESPECIFICAR,Subasta,NA,0.69,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,TIPO CHERRY,PERA SUELTO ROJO,Agricultor,I,1.31,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,TIPO CHERRY,PERA SUELTO ROJO,Agricultor,II,0.83,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,TIPO CHERRY,REDONDO RAMA ROJO,Agricultor,I,1.3,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,TIPO CHERRY,REDONDO RAMA ROJO,Agricultor,II,0.63,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,TIPO CHERRY,REDONDO SUELTO ROJO,Agricultor,I,1.17,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,TIPO CHERRY,REDONDO SUELTO ROJO,Agricultor,II,0.74,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,TIPO CHERRY,SIN ESPECIFICAR,Agricultor,I,1.75,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura,Hortalizas,Hortalizas protegidas,Tomate,TIPO CHERRY,SIN ESPECIFICAR,Agricultor,II,1.11,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura ECO,Frutales ECO,Frutales de cáscara ECO,Almendra,PEPITA (ECO),NA,Agricultor,NA,9.38,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Berenjena,LARGA (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,0.76,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Calabacín,VERDE (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,0.54,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Judía verde,PLANA (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,2.4,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Pepino,TIPO HOLANDES O ALMERIA (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,1.06,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Pimiento,CALIFORNIA (ECO),AMARILLO (ECO),Agricultor,NA,1.53,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Pimiento,CALIFORNIA (ECO),ROJO (ECO),Agricultor,NA,1.51,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Pimiento,CALIFORNIA (ECO),VERDE (ECO),Agricultor,NA,1.14,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Pimiento,DULCE CONICO (ECO),ROJO (ECO),Agricultor,NA,1.99,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Pimiento,DULCE CONICO (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,1.66,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,ASURCADO (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,0.76,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,PERA (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,0.78,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,RAMA (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,0.96,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,REDONDO (ECO),SIN ESPECIFICAR (ECO),Agricultor,NA,0.4,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,TIPO CHERRY (ECO),PERA SUELTO ROJO (ECO),Agricultor,NA,1.94,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,TIPO CHERRY (ECO),REDONDO RAMA ROJO (ECO),Agricultor,NA,1.97,2020,09,03-09,11,Marzo
2020-03-09,2020-03-15,Agricultura ECO,Hortalizas ECO,Hortalizas ECO protegidas,Tomate,TIPO CHERRY (ECO),REDONDO SUELTO ROJO (ECO),Agricultor,NA,1.26,2020,09,03-09,11,Marzo
2020-03-16,2020-03-22,Agricultura,Frutales,Cítricos,Limón,NA,NA,Mercas,NA,0.95,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Frutales,Cítricos,Mandarina,NA,NA,Mercas,NA,1.13,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Frutales,Cítricos,Naranja,NA,NA,Mercas,NA,0.75,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Frutales,Cítricos,Pomelo,NA,NA,Mercas,NA,0.97,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Frutales,Frutales no cítricos,Aguacate,NA,NA,Mercas,NA,3.81,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,BACON,Agricultor,I,1.03,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,BACON,Agricultor,II,0.27,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,BACON,Agricultor,SIN ESPECIFICAR,1.1,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,FUERTE,Agricultor,I,1.75,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,FUERTE,Agricultor,II,0.45,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,FUERTE,Agricultor,SIN ESPECIFICAR,1.55,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,HASS,Agricultor,I,2.87,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,HASS,Agricultor,II,1.65,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,HASS,Agricultor,SIN ESPECIFICAR,2.32,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,I,1.74,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,II,1.07,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Frutales,Frutales no cítricos,Aguacate,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,SIN ESPECIFICAR,1.91,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Frutales,Frutales no cítricos,Chirimoya,NA,NA,Mercas,NA,2.44,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Frutales,Frutales no cítricos,Chirimoya,NO DESIGNADO,FINO DE JETE,Agricultor,EXTRA,1.96,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Frutales,Frutales no cítricos,Chirimoya,NO DESIGNADO,FINO DE JETE,Agricultor,I,1.6,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Frutales,Frutales no cítricos,Chirimoya,NO DESIGNADO,FINO DE JETE,Agricultor,II,0.8,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Frutales,Frutales no cítricos,Mango,NA,NA,Mercas,NA,3.36,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Frutos rojos,Arándano,NA,NA,Agricultor,I,5.28,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Frutos rojos,Frambuesa,NA,NA,Agricultor,I,5.47,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Frutos rojos,Fresa,NA,NA,Agricultor,I,1.45,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Frutos rojos,Fresa,NA,NA,Agricultor,I,0.97,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Frutos rojos,Fresa,NA,NA,Mercas,NA,1.67,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas al aire libre,Ajo,NA,NA,Mercas,NA,2.9,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas al aire libre,Cebolla,NA,NA,Mercas,NA,0.45,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas al aire libre,Espárrago,NA,NA,Mercas,NA,4.33,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas al aire libre,Espárrago,VERDE,NA,Agricultor,I,2.15,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas al aire libre,Lechuga,NA,NA,Mercas,NA,1.1,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas al aire libre,Zanahoria,NA,NA,Mercas,NA,0.93,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas al aire libre,Zanahoria,NANTESA,NA,Agricultor,I (MANOJO),0.37,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,NA,NA,Mercas,NA,1.01,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,LARGA,SIN ESPECIFICAR,Agricultor,I,0.62,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,LARGA,SIN ESPECIFICAR,Agricultor,II,0.11,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,LARGA,SIN ESPECIFICAR,Subasta,NA,0.62,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,I,2.05,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,II,0.13,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,RAYADA,SIN ESPECIFICAR,Agricultor,I,0.66,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,RAYADA,SIN ESPECIFICAR,Agricultor,II,0.12,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Berenjena,RAYADA,SIN ESPECIFICAR,Subasta,NA,0.71,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Calabacín,NA,NA,Mercas,NA,0.97,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Calabacín,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,I,0.73,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Calabacín,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,II,0.2,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Calabacín,VERDE,SIN ESPECIFICAR,Agricultor,I,0.94,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Calabacín,VERDE,SIN ESPECIFICAR,Agricultor,II,0.39,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Calabacín,VERDE,SIN ESPECIFICAR,Subasta,NA,0.99,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,NA,NA,Mercas,NA,2.26,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,I,1.98,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,II,0.2,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,PLANA,SIN ESPECIFICAR,Agricultor,I,1.92,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,PLANA,SIN ESPECIFICAR,Agricultor,II,0.69,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,PLANA,SIN ESPECIFICAR,Subasta,NA,2.12,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,REDONDA,SIN ESPECIFICAR,Agricultor,I,2.09,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,REDONDA,SIN ESPECIFICAR,Agricultor,II,0.37,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Judía verde,REDONDA,SIN ESPECIFICAR,Subasta,NA,2.36,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Melón,NA,NA,Mercas,NA,1.34,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,NA,NA,Mercas,NA,0.96,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,CORTO O TIPO ESPANOL,SIN ESPECIFICAR,Agricultor,I,0.13,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,CORTO O TIPO ESPANOL,SIN ESPECIFICAR,Agricultor,II,0.12,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,CORTO O TIPO ESPANOL,SIN ESPECIFICAR,Subasta,NA,0.15,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,LARGO TIPO HOLANDES O ALMERIA,SIN ESPECIFICAR,Agricultor,I,0.47,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,LARGO TIPO HOLANDES O ALMERIA,SIN ESPECIFICAR,Agricultor,II,0.19,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,LARGO TIPO HOLANDES O ALMERIA,SIN ESPECIFICAR,Subasta,NA,0.51,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,MEDIO LARGO O TIPO FRANCES,SIN ESPECIFICAR,Agricultor,I,0.21,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,MEDIO LARGO O TIPO FRANCES,SIN ESPECIFICAR,Agricultor,II,0.06,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,MEDIO LARGO O TIPO FRANCES,SIN ESPECIFICAR,Subasta,NA,0.23,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,I,1.33,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pepino,NO DESIGNADO,SIN ESPECIFICAR,Agricultor,II,0.8,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,NA,NA,Mercas,NA,1.81,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,AMARILLO,Agricultor,I,1.08,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,AMARILLO,Agricultor,II,0.31,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,AMARILLO,Subasta,NA,1.13,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,NARANJA,Agricultor,I,1.09,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,NARANJA,Agricultor,II,0.27,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,ROJO,Agricultor,I,1.14,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,ROJO,Agricultor,II,0.31,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,ROJO,Subasta,NA,1.14,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,SIN ESPECIFICAR,Agricultor,I,0.31,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,SIN ESPECIFICAR,Agricultor,II,0.38,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,SIN ESPECIFICAR,Subasta,NA,0.28,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,VERDE,Agricultor,I,1.18,2020,16,03-16,12,Marzo
2020-03-16,2020-03-22,Agricultura,Hortalizas,Hortalizas protegidas,Pimiento,CALIFORNIA,VERDE,Agricultor,II,0.33,2020,16,03-16,12,Marzo
